,source_ind,state_name,company_name,brkr_district_code,brkr_district_name,brkr_tax_dist_code,brkr_tax_dist_name,substation_id,substation_name,sub_number,master_cdf,feeder_number,operating_voltage,effective_kv_class,circuit_use,construction_class,tot_ckt_lngth_ft,tot_ckt_lngth_mi,tot_oh_lngth_ft,tot_oh_lngth_mi,tot_ug_lngth_ft,tot_ug_lngth_mi,tot_3phs_lngth_ft,tot_3phs_oh_lngth_ft,tot_3phe_ug_lngth_ft,tot_5kv_lngth_ft,tot_5kv_oh_3phs_lngth_ft,tot_5kv_oh_lngth,tot_5kv_oh_ot_lngth_ft,tot_5kv_ug_3phs_lngth_ft,tot_5kv_ug_ot_lngth_ft,tot_15kv_lngth_ft,tot_15kv_oh_3_phs_lngth_ft,tot_15kv_oh_lngth_ft,tot_15kv_oh_ot_lngth_ft,tot_15kv_ug_3phs_lngth_ft,tot_15kv_ug_ot_lngth_ft,tot_ovr15kv_lngth_ft,tot_ovr15kv_oh_3phs_lngth_ft,tot_ovr15kv_oh_lngth,tot_ovr15kv_oh_ot_lngth_ft,tot_ovr15kv_ug_3phs_lngth_ft,tot_ovr15kv_ug_ot_lngth_ft,customers_served,breaker_setting,tra_nom_ca,sub_nom_voltge,sub_tax_dist,eap_sub_id,sub_str_address,sta_config,sta_regltn,sub_long,sub_lat,sub_gps_date,tbl_load_date
649,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J11,5J11,4.16,5000.0,Distribution,Mixed,37550.0,7.11,29907.0,5.66,7643.0,1.45,13964.0,13489.0,475.0,37550.0,13489.0,29907.0,16418.0,475.0,7168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
650,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J12,5J12,4.16,5000.0,Distribution,OH,24458.0,4.63,22250.0,4.21,2208.0,0.42,17408.0,16012.0,1396.0,24458.0,16012.0,22250.0,6238.0,1396.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
651,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J13,5J13,4.16,5000.0,Distribution,Mixed,43646.0,8.27,22401.0,4.24,21245.0,4.0200000000000005,12987.0,12466.0,521.0,42585.0,12466.0,22401.0,9935.0,521.0,19663.0,1061.0,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
652,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J14,5J14,4.16,5000.0,Distribution,OH,31480.0,5.96,26316.0,4.98,5164.0,0.98,16078.0,13760.0,2318.0,31480.0,13760.0,26316.0,12556.0,2318.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
653,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J15,5J15,4.16,5000.0,Distribution,OH,14849.0,2.81,13716.0,2.6,1133.0,0.21,7492.0,6695.0,797.0,14834.0,6695.0,13716.0,7021.0,782.0,336.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
654,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,358682515,AMESBURY,5,05_14_5J16,5J16,4.16,5000.0,Distribution,OH,5922.0,1.12,5542.0,1.05,380.0,0.07,5922.0,5542.0,380.0,5922.0,5542.0,5542.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,0.0,0.0,65.0,14-0105,"14 MILL ST, AMESBURY, MA",,,-70.930099,42.857101,,2019-07-23 04:16:29
655,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_2329B,2329B,23.0,20000.0,Sub-Transmission,Mixed,26532.0,5.0200000000000005,11621.0,2.2,14911.0,2.82,26532.0,11621.0,14911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26532.0,11621.0,11621.0,0.0,14911.0,0.0,,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
656,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_2331,2331,23.0,20000.0,Sub-Transmission,UG,4001.0,0.76,0.0,0.0,4001.0,0.76,4001.0,0.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001.0,0.0,0.0,0.0,4001.0,0.0,,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
657,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_2332,2332,23.0,20000.0,Sub-Transmission,UG,4005.0,0.76,0.0,0.0,4005.0,0.76,4005.0,0.0,4005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.0,0.0,0.0,0.0,4005.0,0.0,,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
658,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J1,31J1,4.16,5000.0,Distribution,UG,6914.0,1.31,0.0,0.0,6914.0,1.31,6914.0,0.0,6914.0,6914.0,0.0,0.0,0.0,6914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
659,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J2,31J2,4.16,5000.0,Distribution,UG,6304.0,1.19,0.0,0.0,6304.0,1.19,6304.0,0.0,6304.0,6304.0,0.0,0.0,0.0,6304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
660,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J3,31J3,4.16,5000.0,Distribution,OH,15608.0,2.96,14414.0,2.73,1194.0,0.23,9950.0,8756.0,1194.0,15608.0,8756.0,14414.0,5658.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
661,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J4,31J4,4.16,5000.0,Distribution,UG,3570.0,0.68,0.0,0.0,3570.0,0.68,3570.0,0.0,3570.0,3570.0,0.0,0.0,0.0,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
662,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J5,31J5,4.16,5000.0,Distribution,OH,10928.0,2.07,1604.0,0.3,9324.0,1.77,9754.0,430.0,9324.0,10928.0,430.0,1604.0,1174.0,9324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
663,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J6,31J6,4.16,5000.0,Distribution,Mixed,11648.0,2.21,6573.0,1.24,5075.0,0.96,9432.0,4357.0,5075.0,11544.0,4357.0,6469.0,2112.0,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
664,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,61.0,Haverhill,358682519,WATER STREET,31,05_14_31J7,31J7,4.16,5000.0,Distribution,Mixed,15594.0,2.95,10654.0,2.02,4940.0,0.94,12842.0,7902.0,4940.0,15477.0,7785.0,10537.0,2752.0,4940.0,0.0,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,,0.0,0.0,61.0,14-0131,"165 WATER ST, HAVERHILL, MA",,,-71.072289,42.774647,,2019-07-23 04:16:29
665,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,24.0,Tewksbury,358682621,TEWKSBURY,0022,05_14_314,314,13.8,15000.0,Distribution,Mixed,6741.0,1.28,4955.0,0.94,1786.0,0.34,6741.0,4955.0,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,6741.0,4955.0,4955.0,0.0,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.0,14-0022,"357 OLD BOSTON RD, TEWKSBURY, MA",,,-71.247879,42.624565000000004,,2019-07-23 04:16:29
666,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,24.0,Tewksbury,358682621,TEWKSBURY,0022,05_14_317,317,13.8,15000.0,Sub-Transmission,Mixed,7277.0,1.38,5552.0,1.05,1725.0,0.33,7277.0,5552.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,7277.0,5552.0,5552.0,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,24.0,14-0022,"357 OLD BOSTON RD, TEWKSBURY, MA",,,-71.247879,42.624565000000004,,2019-07-23 04:16:29
667,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_2385,2385,23.0,20000.0,Sub-Transmission,OH,51114.0,9.68,50173.0,9.5,941.0,0.18,51114.0,50173.0,941.0,2137.0,2137.0,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48900.0,47959.0,47959.0,0.0,941.0,0.0,21.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
668,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_2389,2389,23.0,20000.0,Sub-Transmission,Mixed,20984.0,3.97,15946.0,3.02,5038.0,0.95,20984.0,15946.0,5038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20591.0,15553.0,15553.0,0.0,5038.0,0.0,8.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
669,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_2390,2390,23.0,20000.0,Sub-Transmission,OH,11983.0,2.27,11885.0,2.25,98.0,0.02,11983.0,11885.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11983.0,11885.0,11885.0,0.0,98.0,0.0,0.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
670,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L1,70L1,13.2,15000.0,Distribution,OH,135823.0,25.72,120882.0,22.89,14941.0,2.83,50809.0,45098.0,5711.0,22607.0,5902.0,21615.0,15713.0,346.0,646.0,113085.0,39196.0,99136.0,59940.0,5365.0,8584.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
671,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L2,70L2,13.2,15000.0,Distribution,Mixed,59542.0,11.28,39088.0,7.4,20454.0,3.87,27134.0,22989.0,4145.0,191.0,0.0,0.0,0.0,191.0,0.0,59176.0,22989.0,38913.0,15924.0,3954.0,16309.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
672,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L3,70L3,13.2,15000.0,Distribution,Mixed,139811.0,26.48,103190.0,19.54,36621.0,6.94,70591.0,59253.0,11338.0,22331.0,6099.0,21413.0,15314.0,0.0,918.0,117480.0,53154.0,81777.0,28623.0,11338.0,24365.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
673,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L4,70L4,13.2,15000.0,Distribution,Mixed,65852.0,12.47,48393.0,9.17,17459.0,3.31,49110.0,35259.0,13851.0,3446.0,0.0,3446.0,3446.0,0.0,0.0,62406.0,35259.0,44947.0,9688.0,13851.0,3608.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
674,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L5,70L5,13.2,15000.0,Distribution,Mixed,143198.0,27.12,111246.0,21.07,31952.0,6.05,41626.0,35390.0,6236.0,23320.0,1620.0,23159.0,21539.0,0.0,161.0,119643.0,33770.0,87852.0,54082.0,6236.0,25399.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
675,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L6,70L6,13.2,15000.0,Distribution,Mixed,187855.0,35.58,143677.0,27.21,44178.0,8.370000000000001,70420.0,60788.0,9632.0,11880.0,3589.0,11815.0,8226.0,65.0,0.0,175748.0,57199.0,131635.0,74436.0,9567.0,34546.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
676,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,25.0,Billerica,358682668,BILLERICA,70,05_14_70L8,70L8,13.2,15000.0,Distribution,OH,200877.0,38.04,181023.0,34.28,19854.0,3.76,57280.0,55197.0,2083.0,26655.0,1707.0,24271.0,22564.0,0.0,2384.0,173225.0,53490.0,155755.0,102265.0,2083.0,15387.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.0,,0.0,0.0,25.0,14-0070,"2 DANE AVE, BILLERICA, MA",,,-71.274971,42.574448,,2019-07-23 04:16:29
677,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,22.0,Dracut,358682688,NORTH DRACUT,78,05_14_78L1,78L1,13.2,15000.0,Distribution,OH,151746.0,28.74,123369.0,23.37,28377.0,5.37,47062.0,45124.0,1938.0,22456.0,0.0,15309.0,15309.0,0.0,6600.0,127436.0,45014.0,106206.0,61192.0,1938.0,19292.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,,0.0,0.0,22.0,14-0078,"1965 BRIDGE ST, DRACUT, MA",,,-71.30994399999999,42.688625,,2019-07-23 04:16:29
678,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,22.0,Dracut,358682688,NORTH DRACUT,78,05_14_78L3,78L3,13.2,15000.0,Distribution,Mixed,126243.0,23.91,74882.0,14.18,51361.0,9.73,53818.0,45119.0,8699.0,3305.0,606.0,3305.0,2699.0,0.0,0.0,122938.0,44513.0,71577.0,27064.0,8699.0,42662.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,,0.0,0.0,22.0,14-0078,"1965 BRIDGE ST, DRACUT, MA",,,-71.30994399999999,42.688625,,2019-07-23 04:16:29
679,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,22.0,Dracut,358682688,NORTH DRACUT,78,05_14_78L9,78L9,13.2,15000.0,Distribution,OH,118323.0,22.41,97114.0,18.39,21209.0,4.0200000000000005,45970.0,41980.0,3990.0,27082.0,4861.0,25695.0,20834.0,0.0,1387.0,91103.0,37119.0,71281.0,34162.0,3990.0,15832.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,,0.0,0.0,22.0,14-0078,"1965 BRIDGE ST, DRACUT, MA",,,-71.30994399999999,42.688625,,2019-07-23 04:16:29
680,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,43.0,Andover,358682698,WEST ANDOVER,8,05_14_8T1,8T1,34.5,20000.0,Distribution,OH,77297.0,14.64,14335.0,2.71,62962.0,11.92,74759.0,12432.0,62327.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,774.0,0.0,62368.0,12330.0,14233.0,1903.0,47500.0,635.0,360.0,,0.0,0.0,43.0,14-0208,"24 WEBSTER ST, ANDOVER, MA",,,0.0,0.0,,2019-07-23 04:16:29
681,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,43.0,Andover,358682698,WEST ANDOVER,8,05_14_8T2,8T2,34.5,20000.0,Distribution,Mixed,63774.0,12.08,14430.0,2.73,49344.0,9.35,58377.0,12940.0,45437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49558.0,12940.0,14430.0,1490.0,35128.0,0.0,284.0,,0.0,0.0,43.0,14-0208,"24 WEBSTER ST, ANDOVER, MA",,,0.0,0.0,,2019-07-23 04:16:29
682,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2329,2329,23.0,20000.0,Sub-Transmission,Mixed,38637.0,7.32,20322.0,3.85,18315.0,3.47,38637.0,20322.0,18315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38637.0,20322.0,20322.0,0.0,18315.0,0.0,0.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
683,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2367,2367,23.0,20000.0,Sub-Transmission,OH,75377.0,14.28,70733.0,13.4,4644.0,0.88,75377.0,70733.0,4644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75377.0,70733.0,70733.0,0.0,4644.0,0.0,0.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
684,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2373,2373,23.0,20000.0,Sub-Transmission,OH,38640.0,7.32,38640.0,7.32,0.0,0.0,38640.0,38640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38640.0,38640.0,38640.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
685,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2394,2394,23.0,20000.0,Sub-Transmission,OH,58289.0,11.04,58267.0,11.04,22.0,0.0,58289.0,58267.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57787.0,57765.0,57765.0,0.0,22.0,0.0,0.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
686,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2403,2403,23.0,20000.0,Distribution,OH,21134.0,4.0,19773.0,3.74,1361.0,0.26,21134.0,19773.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21134.0,19773.0,19773.0,0.0,1361.0,0.0,1.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
687,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,4.0,Groveland,358682713,KING STREET,18,05_14_2405,2405,23.0,20000.0,Sub-Transmission,OH,107246.0,20.31,97792.0,18.52,9454.0,1.79,107246.0,97792.0,9454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107246.0,97792.0,97792.0,0.0,9454.0,0.0,1.0,,0.0,0.0,4.0,14-0118,"209 KING ST, GROVELAND, MA",,,-71.01211500000001,42.736874,,2019-07-23 04:16:29
688,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,44.0,North Andover,358682718,WOODCHUCK HILL,56,05_14_56L1,56L1,13.2,15000.0,Distribution,Mixed,138067.0,26.15,77857.0,14.75,60210.0,11.4,95169.0,62336.0,32833.0,0.0,0.0,0.0,0.0,0.0,0.0,138067.0,62336.0,77857.0,15521.0,32833.0,27377.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,,0.0,0.0,44.0,,"409 FOSTER ST, NORTH ANDOVER, MA",,,-71.05740399999998,42.673683000000004,,2019-07-23 04:16:29
689,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,44.0,North Andover,358682718,WOODCHUCK HILL,56,05_14_56L2,56L2,13.2,15000.0,Distribution,Mixed,308316.0,58.39,132717.0,25.14,175599.0,33.26,53722.0,49328.0,4394.0,4344.0,0.0,2887.0,2887.0,0.0,1457.0,303972.0,49328.0,129830.0,80435.0,4394.0,169748.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.0,,0.0,0.0,44.0,,"409 FOSTER ST, NORTH ANDOVER, MA",,,-71.05740399999998,42.673683000000004,,2019-07-23 04:16:29
690,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,44.0,North Andover,358682718,WOODCHUCK HILL,56,05_14_56L3,56L3,13.2,15000.0,Distribution,Mixed,479402.0,90.8,254160.0,48.14,225242.0,42.66,80386.0,78847.0,1539.0,87197.0,5516.0,53899.0,48383.0,0.0,33298.0,392205.0,73331.0,200261.0,126930.0,1539.0,190405.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,,0.0,0.0,44.0,,"409 FOSTER ST, NORTH ANDOVER, MA",,,-71.05740399999998,42.673683000000004,,2019-07-23 04:16:29
691,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,138.0,Avon,365445180,Harrison Blvd,75,05_07_75W1,75W1,13.8,15000.0,Distribution,Mixed,34054.0,6.45,23714.0,4.49,10340.0,1.96,24548.0,18161.0,6387.0,1412.0,130.0,1412.0,1282.0,0.0,0.0,32642.0,18031.0,22302.0,4271.0,6387.0,3953.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,,0.0,0.0,138.0,,,,,0.0,0.0,,2019-07-23 04:16:29
692,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,138.0,Avon,365445180,Harrison Blvd,75,05_07_75W3,75W3,13.8,15000.0,Distribution,OH,58140.0,11.01,55622.0,10.53,2518.0,0.48,42804.0,40286.0,2518.0,8738.0,7159.0,8738.0,1579.0,0.0,0.0,49402.0,33127.0,46884.0,13757.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,,0.0,0.0,138.0,,,,,0.0,0.0,,2019-07-23 04:16:29
693,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,138.0,Avon,365445180,Harrison Blvd,75,05_07_75W5,75W5,13.8,15000.0,Distribution,OH,66505.0,12.6,57891.0,10.96,8614.0,1.63,49198.0,42867.0,6331.0,370.0,370.0,370.0,0.0,0.0,0.0,66135.0,42497.0,57521.0,15024.0,6331.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,,0.0,0.0,138.0,,,,,0.0,0.0,,2019-07-23 04:16:29
694,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,138.0,Avon,365445180,Harrison Blvd,75,05_07_75W7,75W7,13.8,15000.0,Distribution,Mixed,56780.0,10.75,39882.0,7.55,16898.0,3.2,52369.0,36579.0,15790.0,0.0,0.0,0.0,0.0,0.0,0.0,56780.0,36579.0,39882.0,3303.0,15790.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,,0.0,0.0,138.0,,,,,0.0,0.0,,2019-07-23 04:16:29
695,NE,Massachusetts,Massachusetts Electric,9.0,Western,402.0,Hampden,365445204,New Hampden,139,05_09_139L1,139L1,13.2,15000.0,Distribution,OH,445272.0,84.33,378373.0,71.66,66899.0,12.67,117503.0,111792.0,5711.0,82030.0,3636.0,77916.0,74280.0,0.0,4114.0,362983.0,108156.0,300198.0,192042.0,5711.0,57074.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,,0.0,0.0,402.0,,,,,0.0,0.0,,2019-07-23 04:16:29
696,NE,Massachusetts,Massachusetts Electric,9.0,Western,402.0,Hampden,365445204,New Hampden,139,05_09_139L3,139L3,13.2,15000.0,Distribution,Mixed,91719.0,17.37,53777.0,10.19,37942.0,7.19,22492.0,21942.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,91719.0,21942.0,53777.0,31835.0,550.0,37392.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,,0.0,0.0,402.0,,,,,0.0,0.0,,2019-07-23 04:16:29
