,DISTRCT_CD,DISTRCT_NAME,YR,FDR_MECO,NO_CUSTS_SVD
10773,9,Western,2015,05_09_516L2,864.6666666666666
10774,9,Western,2015,05_09_516L3,1455.5833333333333
10775,9,Western,2015,05_09_522L2,58.833333333333336
10776,9,Western,2015,05_09_522L4,297.5
10777,9,Western,2015,05_09_523L1,2203.0
10778,9,Western,2015,05_09_523L2,2284.75
10779,9,Western,2015,05_09_523L4,1559.0
10780,9,Western,2015,05_09_524L1,2421.222222222222
10781,9,Western,2015,05_09_524L2,1609.3333333333333
10782,9,Western,2015,05_09_527L1,2888.5
10783,9,Western,2015,05_09_551L5081,8.0
10784,9,Western,2015,05_09_604W1,750.5833333333334
10785,9,Western,2015,05_09_604W2,1217.4166666666667
10786,9,Western,2015,05_09_604W3,1151.4166666666667
10787,9,Western,2015,05_09_604W4,1702.75
10788,9,Western,2015,05_09_701J1,473.0
10789,9,Western,2015,05_09_702W1,2811.4166666666665
10790,9,Western,2015,05_09_702W2,2882.0
10791,9,Western,2015,05_09_702W3,1755.5
10792,9,Western,2015,05_09_704W1,633.3333333333334
10793,9,Western,2015,05_09_705W1,641.25
10794,9,Western,2015,05_09_705W2,2317.4166666666665
10795,9,Western,2015,05_09_705W3,2317.0
10796,9,Western,2015,05_09_8888G1,2.0
10797,9,Western,2015,05_09_8888G10,3.0
10798,9,Western,2015,05_09_8888G11,2.0
10799,9,Western,2015,05_09_8888G12,1.8333333333333333
10800,9,Western,2015,05_09_8888G13,3.0
10801,9,Western,2015,05_09_8888G9,6.0
10802,9,Western,2015,05_09_8888L4,12.0
10803,9,Western,2015,05_09_8888W15,6.833333333333333
10804,9,Western,2015,05_09_8888W16,2.0
10805,9,Western,2015,05_09_901W1,2753.0
10806,9,Western,2015,05_09_901W2,1200.75
10807,9,Western,2015,05_09_901W3,1237.25
10808,9,Western,2015,05_09_905W1,1441.75
10809,9,Western,2015,05_09_909W1,1841.1666666666667
10810,9,Western,2015,05_09_909W2,2361.0833333333335
10811,9,Western,2015,05_09_909W3,2964.1666666666665
10812,9,Western,2015,05_09_909W4,2872.25
10813,9,Western,2015,05_09_M541,5.0
10814,9,Western,2015,05_09_S100,1.0
10815,9,Western,2016,05_09_0504,10.916666666666666
10816,9,Western,2016,05_09_0507,1.0
10817,9,Western,2016,05_09_1001W1,3490.3333333333335
10818,9,Western,2016,05_09_1003,4.0
10819,9,Western,2016,05_09_1003W1,1491.6666666666667
10820,9,Western,2016,05_09_1003W2,1619.0
10821,9,Western,2016,05_09_1004,1.0
10822,9,Western,2016,05_09_1007G1,288.25
10823,9,Western,2016,05_09_1009W1,81.33333333333333
10824,9,Western,2016,05_09_1015W1,1869.4166666666667
10825,9,Western,2016,05_09_1015W2,2643.8333333333335
10826,9,Western,2016,05_09_1018K1,321.8333333333333
10827,9,Western,2016,05_09_1019W1,1641.75
10828,9,Western,2016,05_09_1021W1,2785.4166666666665
10829,9,Western,2016,05_09_1021W2,4369.416666666667
10830,9,Western,2016,05_09_1050M1050,13.833333333333334
10831,9,Western,2016,05_09_1051M1050,9.0
10832,9,Western,2016,05_09_1052M1050,1.0
10833,9,Western,2016,05_09_1059L527,8.0
10834,9,Western,2016,05_09_1102W1,1799.25
10835,9,Western,2016,05_09_1103W1,1860.0833333333333
10836,9,Western,2016,05_09_1103W2,1405.4166666666667
10837,9,Western,2016,05_09_1108W1,675.9166666666666
10838,9,Western,2016,05_09_1108W2,996.4166666666666
10839,9,Western,2016,05_09_1109W1,3094.0
10840,9,Western,2016,05_09_1109W2,2981.1666666666665
10841,9,Western,2016,05_09_1109W3,3405.4166666666665
10842,9,Western,2016,05_09_139L1,2323.0833333333335
10843,9,Western,2016,05_09_139L3,679.6666666666666
10844,9,Western,2016,05_09_139L5,2677.0833333333335
10845,9,Western,2016,05_09_501L1,1360.8333333333333
10846,9,Western,2016,05_09_501L2,4154.083333333333
10847,9,Western,2016,05_09_503L1,2144.0833333333335
10848,9,Western,2016,05_09_503L2,3272.0833333333335
10849,9,Western,2016,05_09_503L4,981.5
10850,9,Western,2016,05_09_507L1,1418.5833333333333
10851,9,Western,2016,05_09_507L2,1027.75
10852,9,Western,2016,05_09_507L3,2281.5
10853,9,Western,2016,05_09_508L1,1150.0833333333333
10854,9,Western,2016,05_09_508L4,683.0
10855,9,Western,2016,05_09_508L5,1458.1666666666667
10856,9,Western,2016,05_09_508L50,6.0
10857,9,Western,2016,05_09_509L1,2031.9166666666667
10858,9,Western,2016,05_09_509L2,3306.75
10859,9,Western,2016,05_09_514L1,1476.4166666666667
10860,9,Western,2016,05_09_516L1,3459.0833333333335
10861,9,Western,2016,05_09_516L2,852.0833333333334
10862,9,Western,2016,05_09_516L3,1451.1666666666667
10863,9,Western,2016,05_09_522L2,23.666666666666668
10864,9,Western,2016,05_09_522L4,308.0833333333333
10865,9,Western,2016,05_09_523L1,2224.5
10866,9,Western,2016,05_09_523L2,1551.4166666666667
10867,9,Western,2016,05_09_523L4,1568.3333333333333
10868,9,Western,2016,05_09_527L1,3054.8333333333335
10869,9,Western,2016,05_09_551L5081,8.0
10870,9,Western,2016,05_09_604W1,770.75
10871,9,Western,2016,05_09_604W2,1308.0
10872,9,Western,2016,05_09_604W3,1208.5
10873,9,Western,2016,05_09_604W4,1733.25
10874,9,Western,2016,05_09_701J1,476.5833333333333
10875,9,Western,2016,05_09_702W1,2841.5
10876,9,Western,2016,05_09_702W2,2894.3333333333335
10877,9,Western,2016,05_09_702W3,1774.5833333333333
10878,9,Western,2016,05_09_704W1,635.5833333333334
10879,9,Western,2016,05_09_705W1,645.5833333333334
10880,9,Western,2016,05_09_705W2,2326.1666666666665
10881,9,Western,2016,05_09_705W3,2356.0
10882,9,Western,2016,05_09_8888G1,2.0
10883,9,Western,2016,05_09_8888G10,3.0
10884,9,Western,2016,05_09_8888G11,2.0
10885,9,Western,2016,05_09_8888G12,2.0
10886,9,Western,2016,05_09_8888G13,3.0
10887,9,Western,2016,05_09_8888G9,6.0
10888,9,Western,2016,05_09_8888L4,12.0
10889,9,Western,2016,05_09_8888W15,7.0
10890,9,Western,2016,05_09_8888W16,2.0
10891,9,Western,2016,05_09_901W1,2748.8333333333335
10892,9,Western,2016,05_09_901W2,1217.0833333333333
10893,9,Western,2016,05_09_901W3,1274.5
10894,9,Western,2016,05_09_905W1,1455.1666666666667
10895,9,Western,2016,05_09_909W1,1851.5
10896,9,Western,2016,05_09_909W2,2377.8333333333335
10897,9,Western,2016,05_09_909W3,2993.0833333333335
10898,9,Western,2016,05_09_909W4,2890.5833333333335
10899,9,Western,2016,05_09_S100,1.0
10900,9,Western,2017,05_09_0504,10.833333333333334
10901,9,Western,2017,05_09_1001W1,3483.5
10902,9,Western,2017,05_09_1003,4.0
10903,9,Western,2017,05_09_1003W1,1499.25
10904,9,Western,2017,05_09_1003W2,1624.5
10905,9,Western,2017,05_09_1004,1.0
10906,9,Western,2017,05_09_1007G1,289.5
10907,9,Western,2017,05_09_1009W1,83.91666666666667
10908,9,Western,2017,05_09_1015W1,1874.25
10909,9,Western,2017,05_09_1015W2,2654.25
10910,9,Western,2017,05_09_1018K1,320.4166666666667
10911,9,Western,2017,05_09_1019W1,1596.0833333333333
10912,9,Western,2017,05_09_1021W1,2788.25
10913,9,Western,2017,05_09_1021W2,4377.666666666667
10914,9,Western,2017,05_09_1050M1050,12.166666666666666
10915,9,Western,2017,05_09_1051M1050,9.0
10916,9,Western,2017,05_09_1052M1050,1.0
10917,9,Western,2017,05_09_1059L527,8.0
10918,9,Western,2017,05_09_1102W1,1801.25
10919,9,Western,2017,05_09_1103W1,1867.25
10920,9,Western,2017,05_09_1103W2,1401.4166666666667
10921,9,Western,2017,05_09_1108W1,674.5
10922,9,Western,2017,05_09_1108W2,995.1666666666666
10923,9,Western,2017,05_09_1109W1,3092.0833333333335
10924,9,Western,2017,05_09_1109W2,2969.1666666666665
10925,9,Western,2017,05_09_1109W3,3415.5833333333335
10926,9,Western,2017,05_09_139L1,2641.75
10927,9,Western,2017,05_09_139L3,694.0
10928,9,Western,2017,05_09_139L5,2964.1666666666665
10929,9,Western,2017,05_09_501L1,1365.0
10930,9,Western,2017,05_09_501L2,4172.583333333333
10931,9,Western,2017,05_09_503L1,2152.75
10932,9,Western,2017,05_09_503L2,3074.25
10933,9,Western,2017,05_09_503L4,985.25
10934,9,Western,2017,05_09_507L1,1419.5
10935,9,Western,2017,05_09_507L2,1039.0833333333333
10936,9,Western,2017,05_09_507L3,2304.25
10937,9,Western,2017,05_09_508L1,1076.25
10938,9,Western,2017,05_09_508L2,220.625
10939,9,Western,2017,05_09_508L4,720.0833333333334
10940,9,Western,2017,05_09_508L5,1036.25
10941,9,Western,2017,05_09_508L50,6.0
10942,9,Western,2017,05_09_509L1,2047.75
10943,9,Western,2017,05_09_509L2,3348.9166666666665
10944,9,Western,2017,05_09_514L1,1481.25
10945,9,Western,2017,05_09_516L1,3415.6666666666665
10946,9,Western,2017,05_09_516L2,846.4166666666666
10947,9,Western,2017,05_09_516L3,1479.0
10948,9,Western,2017,05_09_522L2,6.0
10949,9,Western,2017,05_09_522L4,250.58333333333334
10950,9,Western,2017,05_09_523L1,2244.0833333333335
10951,9,Western,2017,05_09_523L2,1503.6666666666667
10952,9,Western,2017,05_09_523L4,1574.75
10953,9,Western,2017,05_09_527L1,2076.4545454545455
10954,9,Western,2017,05_09_527L2,1071.6363636363637
10955,9,Western,2017,05_09_551L5081,8.0
10956,9,Western,2017,05_09_604W1,771.3333333333334
10957,9,Western,2017,05_09_604W2,1308.0
10958,9,Western,2017,05_09_604W3,1221.4166666666667
10959,9,Western,2017,05_09_604W4,1737.9166666666667
10960,9,Western,2017,05_09_701J1,482.0
10961,9,Western,2017,05_09_702W1,2867.8333333333335
10962,9,Western,2017,05_09_702W2,2903.0833333333335
10963,9,Western,2017,05_09_702W3,1776.4166666666667
10964,9,Western,2017,05_09_704W1,638.5833333333334
10965,9,Western,2017,05_09_705W1,645.25
10966,9,Western,2017,05_09_705W2,2332.75
10967,9,Western,2017,05_09_705W3,2375.5833333333335
10968,9,Western,2017,05_09_8888G1,2.0
10969,9,Western,2017,05_09_8888G10,3.0
10970,9,Western,2017,05_09_8888G11,2.0
10971,9,Western,2017,05_09_8888G12,2.0
10972,9,Western,2017,05_09_8888G13,3.0
10973,9,Western,2017,05_09_8888G9,6.75
10974,9,Western,2017,05_09_8888L4,12.0
10975,9,Western,2017,05_09_8888W15,7.0
10976,9,Western,2017,05_09_8888W16,2.0
10977,9,Western,2017,05_09_901W1,2772.0
10978,9,Western,2017,05_09_901W2,1193.8333333333333
10979,9,Western,2017,05_09_901W3,1298.6666666666667
10980,9,Western,2017,05_09_905W1,1455.0
10981,9,Western,2017,05_09_909W1,1847.0833333333333
10982,9,Western,2017,05_09_909W2,2384.75
10983,9,Western,2017,05_09_909W3,2999.5833333333335
10984,9,Western,2017,05_09_909W4,2903.0
10985,9,Western,2017,05_09_99999,1.0
10986,9,Western,2017,05_09_M541,4.0
10987,9,Western,2017,05_09_S100,1.0
10988,9,Western,2018,05_09_0504,11.583333333333334
10989,9,Western,2018,05_09_1001W1,3495.9166666666665
10990,9,Western,2018,05_09_1003,4.0
10991,9,Western,2018,05_09_1003W1,1499.5833333333333
10992,9,Western,2018,05_09_1003W2,1632.3333333333333
10993,9,Western,2018,05_09_1004,1.0
10994,9,Western,2018,05_09_1007G1,290.0
10995,9,Western,2018,05_09_1009W1,86.08333333333333
10996,9,Western,2018,05_09_1015W1,1863.3333333333333
10997,9,Western,2018,05_09_1015W2,2649.6666666666665
10998,9,Western,2018,05_09_1018K1,320.3333333333333
10999,9,Western,2018,05_09_1019W1,1552.5833333333333
11000,9,Western,2018,05_09_1021W1,2780.0833333333335
11001,9,Western,2018,05_09_1021W2,4373.166666666667
11002,9,Western,2018,05_09_1050M1050,13.8
11003,9,Western,2018,05_09_1050W1050,15.0
11004,9,Western,2018,05_09_1051M1050,9.0
11005,9,Western,2018,05_09_1052M1050,1.0
11006,9,Western,2018,05_09_1059L527,8.0
11007,9,Western,2018,05_09_1101,1.0
11008,9,Western,2018,05_09_1102W1,1798.5
11009,9,Western,2018,05_09_1103W1,1880.0
11010,9,Western,2018,05_09_1103W2,1399.0
11011,9,Western,2018,05_09_1108W1,677.25
11012,9,Western,2018,05_09_1108W2,995.0833333333334
11013,9,Western,2018,05_09_1109W1,3105.4166666666665
11014,9,Western,2018,05_09_1109W2,2974.0833333333335
11015,9,Western,2018,05_09_1109W3,3426.8333333333335
11016,9,Western,2018,05_09_139L1,2674.5
11017,9,Western,2018,05_09_139L3,703.4166666666666
11018,9,Western,2018,05_09_139L5,2356.0833333333335
11019,9,Western,2018,05_09_501L1,1356.75
11020,9,Western,2018,05_09_501L2,4191.25
11021,9,Western,2018,05_09_501L4,2.0
11022,9,Western,2018,05_09_503L1,2163.5
11023,9,Western,2018,05_09_503L2,2486.75
11024,9,Western,2018,05_09_503L4,992.25
11025,9,Western,2018,05_09_507L1,1618.5
11026,9,Western,2018,05_09_507L2,1041.3333333333333
11027,9,Western,2018,05_09_507L3,2333.1666666666665
11028,9,Western,2018,05_09_508L1,1641.4166666666667
11029,9,Western,2018,05_09_508L2,236.0
11030,9,Western,2018,05_09_508L4,866.6666666666666
11031,9,Western,2018,05_09_508L5,1032.8333333333333
11032,9,Western,2018,05_09_508L50,6.0
11033,9,Western,2018,05_09_509L1,2059.0833333333335
11034,9,Western,2018,05_09_509L2,3381.8333333333335
11035,9,Western,2018,05_09_514L1,1457.1666666666667
11036,9,Western,2018,05_09_516L1,3665.5833333333335
11037,9,Western,2018,05_09_516L2,847.6666666666666
11038,9,Western,2018,05_09_516L3,1490.6666666666667
11039,9,Western,2018,05_09_522L2,6.0
11040,9,Western,2018,05_09_522L4,220.16666666666666
11041,9,Western,2018,05_09_523L1,2239.0
11042,9,Western,2018,05_09_523L2,1664.6666666666667
11043,9,Western,2018,05_09_523L4,1579.25
11044,9,Western,2018,05_09_527L1,1979.5
11045,9,Western,2018,05_09_527L2,1073.6666666666667
11046,9,Western,2018,05_09_551L5081,8.0
11047,9,Western,2018,05_09_604W1,780.8333333333334
11048,9,Western,2018,05_09_604W2,1313.3333333333333
11049,9,Western,2018,05_09_604W3,1224.6666666666667
11050,9,Western,2018,05_09_604W4,1745.9166666666667
11051,9,Western,2018,05_09_701J1,479.0
11052,9,Western,2018,05_09_702W1,2897.3333333333335
11053,9,Western,2018,05_09_702W2,2915.4166666666665
11054,9,Western,2018,05_09_702W3,1773.1666666666667
11055,9,Western,2018,05_09_704W1,641.5833333333334
11056,9,Western,2018,05_09_705W1,635.1666666666666
11057,9,Western,2018,05_09_705W2,2334.0833333333335
11058,9,Western,2018,05_09_705W3,2377.8333333333335
11059,9,Western,2018,05_09_8888G1,2.0
11060,9,Western,2018,05_09_8888G10,3.0
11061,9,Western,2018,05_09_8888G11,2.0
11062,9,Western,2018,05_09_8888G12,1.5
11063,9,Western,2018,05_09_8888G13,3.0
11064,9,Western,2018,05_09_8888G9,7.0
11065,9,Western,2018,05_09_8888L4,12.0
11066,9,Western,2018,05_09_8888W15,7.0
11067,9,Western,2018,05_09_8888W16,2.0
11068,9,Western,2018,05_09_901W1,2873.0833333333335
11069,9,Western,2018,05_09_901W2,1101.0
11070,9,Western,2018,05_09_901W3,1328.0833333333333
11071,9,Western,2018,05_09_905W1,1461.0
11072,9,Western,2018,05_09_909W1,1849.6666666666667
11073,9,Western,2018,05_09_909W2,2389.8333333333335
11074,9,Western,2018,05_09_909W3,3009.6666666666665
11075,9,Western,2018,05_09_909W4,2911.9166666666665
11076,9,Western,2018,05_09_99999,1.0
11077,9,Western,2018,05_09_M541,3.8333333333333335
11078,9,Western,2018,05_09_S100,1.0
11079,9,Western,2019,05_09_0504,11.909090909090908
11080,9,Western,2019,05_09_1001W1,3484.0
11081,9,Western,2019,05_09_1003,4.0
11082,9,Western,2019,05_09_1003W1,1502.090909090909
11083,9,Western,2019,05_09_1003W2,1627.2727272727273
11084,9,Western,2019,05_09_1004,1.0
11085,9,Western,2019,05_09_1007G1,288.54545454545456
11086,9,Western,2019,05_09_1015W1,1867.8181818181818
11087,9,Western,2019,05_09_1015W2,2634.4545454545455
11088,9,Western,2019,05_09_1018K1,320.6363636363636
11089,9,Western,2019,05_09_1019W1,1657.7272727272727
11090,9,Western,2019,05_09_1021W1,2773.6363636363635
11091,9,Western,2019,05_09_1021W2,4374.090909090909
11092,9,Western,2019,05_09_1050W1050,15.0
11093,9,Western,2019,05_09_1051M1050,9.0
11094,9,Western,2019,05_09_1052M1050,1.0
11095,9,Western,2019,05_09_1059L527,8.0
11096,9,Western,2019,05_09_1101,1.0
11097,9,Western,2019,05_09_1102W1,1801.8181818181818
11098,9,Western,2019,05_09_1103W1,1896.5454545454545
11099,9,Western,2019,05_09_1103W2,1396.0
11100,9,Western,2019,05_09_1108W1,678.5454545454545
11101,9,Western,2019,05_09_1108W2,993.9090909090909
11102,9,Western,2019,05_09_1109W1,3120.7272727272725
11103,9,Western,2019,05_09_1109W2,3017.909090909091
11104,9,Western,2019,05_09_1109W3,3454.0
11105,9,Western,2019,05_09_139L1,2561.090909090909
11106,9,Western,2019,05_09_139L3,708.1818181818181
11107,9,Western,2019,05_09_139L5,2360.0
11108,9,Western,2019,05_09_501L1,1370.6363636363637
11109,9,Western,2019,05_09_501L2,4206.636363636364
11110,9,Western,2019,05_09_501L4,2.0
11111,9,Western,2019,05_09_503L1,2167.6363636363635
11112,9,Western,2019,05_09_503L2,2270.7272727272725
11113,9,Western,2019,05_09_503L4,992.7272727272727
11114,9,Western,2019,05_09_507L1,1732.3636363636363
11115,9,Western,2019,05_09_507L2,1039.5454545454545
11116,9,Western,2019,05_09_507L3,2352.4545454545455
11117,9,Western,2019,05_09_508L1,1641.7272727272727
11118,9,Western,2019,05_09_508L2,244.27272727272728
11119,9,Western,2019,05_09_508L4,884.5454545454545
11120,9,Western,2019,05_09_508L5,1034.5454545454545
11121,9,Western,2019,05_09_508L50,6.0
11122,9,Western,2019,05_09_509L1,2059.4545454545455
11123,9,Western,2019,05_09_509L2,3424.7272727272725
11124,9,Western,2019,05_09_514L1,1416.1818181818182
11125,9,Western,2019,05_09_516L1,3939.4545454545455
11126,9,Western,2019,05_09_516L2,860.8181818181819
11127,9,Western,2019,05_09_516L3,1495.4545454545455
11128,9,Western,2019,05_09_522L2,6.0
11129,9,Western,2019,05_09_522L4,221.54545454545453
11130,9,Western,2019,05_09_523L1,2251.4545454545455
11131,9,Western,2019,05_09_523L2,1691.7272727272727
11132,9,Western,2019,05_09_523L4,1581.4545454545455
11133,9,Western,2019,05_09_527L1,1992.0
11134,9,Western,2019,05_09_527L2,1077.3636363636363
11135,9,Western,2019,05_09_551L5081,8.0
11136,9,Western,2019,05_09_604W1,783.5454545454545
11137,9,Western,2019,05_09_604W2,1318.7272727272727
11138,9,Western,2019,05_09_604W3,1236.0
11139,9,Western,2019,05_09_604W4,1756.909090909091
11140,9,Western,2019,05_09_701J1,476.1818181818182
11141,9,Western,2019,05_09_702W1,2903.6363636363635
11142,9,Western,2019,05_09_702W2,2914.2727272727275
11143,9,Western,2019,05_09_702W3,1784.3636363636363
11144,9,Western,2019,05_09_704W1,639.2727272727273
11145,9,Western,2019,05_09_705W1,622.0
11146,9,Western,2019,05_09_705W2,2341.6363636363635
11147,9,Western,2019,05_09_705W3,2372.7272727272725
11148,9,Western,2019,05_09_8888G1,2.0
11149,9,Western,2019,05_09_8888G10,3.0
11150,9,Western,2019,05_09_8888G11,2.0
11151,9,Western,2019,05_09_8888G12,1.8181818181818181
11152,9,Western,2019,05_09_8888G13,3.0
11153,9,Western,2019,05_09_8888G9,7.0
11154,9,Western,2019,05_09_8888L4,12.0
11155,9,Western,2019,05_09_8888W15,7.0
11156,9,Western,2019,05_09_8888W16,2.0
11157,9,Western,2019,05_09_901W1,2890.3636363636365
11158,9,Western,2019,05_09_901W2,1118.3636363636363
11159,9,Western,2019,05_09_901W3,1344.6363636363637
11160,9,Western,2019,05_09_905W1,1465.2727272727273
11161,9,Western,2019,05_09_909W1,1860.1818181818182
11162,9,Western,2019,05_09_909W2,2390.2727272727275
11163,9,Western,2019,05_09_909W3,3027.4545454545455
11164,9,Western,2019,05_09_909W4,2919.909090909091
11165,9,Western,2019,05_09_99999,1.0
11166,9,Western,2019,05_09_M541,4.2727272727272725
11167,9,Western,2019,05_09_S100,1.0
11168,12,North Shore,2003,05_12_10C1,562.1666666666666
11169,12,North Shore,2003,05_12_10C2,287.9166666666667
11170,12,North Shore,2003,05_12_10J4,910.75
11171,12,North Shore,2003,05_12_10J5,249.0
11172,12,North Shore,2003,05_12_10J6,131.66666666666666
11173,12,North Shore,2003,05_12_10P3,61.333333333333336
11174,12,North Shore,2003,05_12_11J1,217.75
11175,12,North Shore,2003,05_12_11J12,0.0
11176,12,North Shore,2003,05_12_11J13,150.08333333333334
11177,12,North Shore,2003,05_12_11J2,1071.5833333333333
11178,12,North Shore,2003,05_12_11J3,632.1666666666666
11179,12,North Shore,2003,05_12_11J4,478.3333333333333
11180,12,North Shore,2003,05_12_11J901,346.5833333333333
11181,12,North Shore,2003,05_12_12J10,1010.6666666666666
11182,12,North Shore,2003,05_12_12J2,987.25
11183,12,North Shore,2003,05_12_12J3,494.5
11184,12,North Shore,2003,05_12_12J4,1042.5
11185,12,North Shore,2003,05_12_12J5,313.3333333333333
11186,12,North Shore,2003,05_12_12J6,983.0
11187,12,North Shore,2003,05_12_12J7,760.4166666666666
11188,12,North Shore,2003,05_12_12J901,0.0
11189,12,North Shore,2003,05_12_12J902,419.25
11190,12,North Shore,2003,05_12_12J903,943.9166666666666
11191,12,North Shore,2003,05_12_12J904,994.5833333333334
11192,12,North Shore,2003,05_12_12L2,1150.6666666666667
11193,12,North Shore,2003,05_12_12L4,606.3333333333334
11194,12,North Shore,2003,05_12_12L6,6.0
11195,12,North Shore,2003,05_12_12L9,1160.1666666666667
11196,12,North Shore,2003,05_12_1353,0.0
11197,12,North Shore,2003,05_12_1381,48.0
11198,12,North Shore,2003,05_12_1382,0.0
11199,12,North Shore,2003,05_12_1383,210.08333333333334
11200,12,North Shore,2003,05_12_1384,140.83333333333334
11201,12,North Shore,2003,05_12_1385,376.0833333333333
11202,12,North Shore,2003,05_12_1386,0.0
11203,12,North Shore,2003,05_12_1387,3.8333333333333335
11204,12,North Shore,2003,05_12_1388,499.9166666666667
11205,12,North Shore,2003,05_12_1389,427.4166666666667
11206,12,North Shore,2003,05_12_1390,0.0
11207,12,North Shore,2003,05_12_1391,284.3333333333333
11208,12,North Shore,2003,05_12_1392,14.583333333333334
11209,12,North Shore,2003,05_12_1393,269.3333333333333
11210,12,North Shore,2003,05_12_1394,350.3333333333333
11211,12,North Shore,2003,05_12_13J1,203.41666666666666
11212,12,North Shore,2003,05_12_13J2,483.6666666666667
11213,12,North Shore,2003,05_12_13J3,1126.6666666666667
11214,12,North Shore,2003,05_12_15J1,1077.9166666666667
11215,12,North Shore,2003,05_12_15J2,903.0833333333334
11216,12,North Shore,2003,05_12_16J1,969.5833333333334
11217,12,North Shore,2003,05_12_16J2,250.91666666666666
11218,12,North Shore,2003,05_12_16J3,948.1666666666666
11219,12,North Shore,2003,05_12_16J4,745.6666666666666
11220,12,North Shore,2003,05_12_16J5,459.8333333333333
11221,12,North Shore,2003,05_12_16J6,0.0
11222,12,North Shore,2003,05_12_16W1,3174.1666666666665
11223,12,North Shore,2003,05_12_16W2,4180.416666666667
11224,12,North Shore,2003,05_12_16W3,4493.5
11225,12,North Shore,2003,05_12_16W4,2661.5833333333335
11226,12,North Shore,2003,05_12_16W5,3410.75
11227,12,North Shore,2003,05_12_17J1,383.1666666666667
11228,12,North Shore,2003,05_12_17J2,936.6666666666666
11229,12,North Shore,2003,05_12_17J3,1012.9166666666666
11230,12,North Shore,2003,05_12_17J4,504.5
11231,12,North Shore,2003,05_12_17J5,1308.75
11232,12,North Shore,2003,05_12_17J6,443.75
11233,12,North Shore,2003,05_12_18J1,14.583333333333334
11234,12,North Shore,2003,05_12_18J2,0.0
11235,12,North Shore,2003,05_12_18J3,46.25
11236,12,North Shore,2003,05_12_18J4,110.33333333333333
11237,12,North Shore,2003,05_12_18L1,669.5833333333334
11238,12,North Shore,2003,05_12_18L2,1253.75
11239,12,North Shore,2003,05_12_19W1,1886.8333333333333
11240,12,North Shore,2003,05_12_19W2,537.5833333333334
11241,12,North Shore,2003,05_12_19W99,0.0
11242,12,North Shore,2003,05_12_1J1,864.1666666666666
11243,12,North Shore,2003,05_12_1J10,454.0
11244,12,North Shore,2003,05_12_1J12,907.25
11245,12,North Shore,2003,05_12_1J15,863.0833333333334
11246,12,North Shore,2003,05_12_1J2,126.41666666666667
11247,12,North Shore,2003,05_12_1J3,251.33333333333334
11248,12,North Shore,2003,05_12_1J4,387.0
11249,12,North Shore,2003,05_12_1J5,1401.6666666666667
11250,12,North Shore,2003,05_12_1J6,38.416666666666664
11251,12,North Shore,2003,05_12_1J7,839.4166666666666
11252,12,North Shore,2003,05_12_1J901,727.25
11253,12,North Shore,2003,05_12_1J902,601.0833333333334
11254,12,North Shore,2003,05_12_1J903,491.25
11255,12,North Shore,2003,05_12_1J904,350.0833333333333
11256,12,North Shore,2003,05_12_21J21,930.3333333333334
11257,12,North Shore,2003,05_12_21J22,166.08333333333334
11258,12,North Shore,2003,05_12_21J23,483.5833333333333
11259,12,North Shore,2003,05_12_21J24,3.5
11260,12,North Shore,2003,05_12_21J25,872.75
11261,12,North Shore,2003,05_12_21J27,34.25
11262,12,North Shore,2003,05_12_21J28,468.1666666666667
11263,12,North Shore,2003,05_12_21J29,46.5
11264,12,North Shore,2003,05_12_21J30,1053.0833333333333
11265,12,North Shore,2003,05_12_21J32,586.0
11266,12,North Shore,2003,05_12_21J33,119.33333333333333
11267,12,North Shore,2003,05_12_21J34,787.1666666666666
11268,12,North Shore,2003,05_12_21J35,365.0833333333333
11269,12,North Shore,2003,05_12_21J37,638.8333333333334
11270,12,North Shore,2003,05_12_21J41,12.0
11271,12,North Shore,2003,05_12_22J1,641.75
11272,12,North Shore,2003,05_12_22J2,422.1666666666667
11273,12,North Shore,2003,05_12_22J3,726.6666666666666
11274,12,North Shore,2003,05_12_22J4,689.25
11275,12,North Shore,2003,05_12_22J5,926.3333333333334
11276,12,North Shore,2003,05_12_22J6,828.4166666666666
11277,12,North Shore,2003,05_12_22J7,979.0
11278,12,North Shore,2003,05_12_22W1,466.0833333333333
11279,12,North Shore,2003,05_12_22W2,4309.833333333333
11280,12,North Shore,2003,05_12_22W3,1260.3333333333333
11281,12,North Shore,2003,05_12_2301,0.0
11282,12,North Shore,2003,05_12_2301E,0.0
11283,12,North Shore,2003,05_12_2301M,2.0
11284,12,North Shore,2003,05_12_2301S,0.0
11285,12,North Shore,2003,05_12_2302E,0.0
11286,12,North Shore,2003,05_12_2302M,0.0
11287,12,North Shore,2003,05_12_2302S,0.0
11288,12,North Shore,2003,05_12_2303,0.0
11289,12,North Shore,2003,05_12_2304,0.0
11290,12,North Shore,2003,05_12_2305,4.0
11291,12,North Shore,2003,05_12_2306,0.0
11292,12,North Shore,2003,05_12_2307,0.0
11293,12,North Shore,2003,05_12_2308,0.0
11294,12,North Shore,2003,05_12_2308A,0.0
11295,12,North Shore,2003,05_12_2308B,0.0
11296,12,North Shore,2003,05_12_2309,0.0
11297,12,North Shore,2003,05_12_2310,0.0
11298,12,North Shore,2003,05_12_2311,0.0
11299,12,North Shore,2003,05_12_2312,0.0
11300,12,North Shore,2003,05_12_2313,0.0
11301,12,North Shore,2003,05_12_2314,0.0
11302,12,North Shore,2003,05_12_2315,0.0
11303,12,North Shore,2003,05_12_2316,0.0
